Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
138,62,13,0,3029,0,233,233,233.0,0.0,0,0,0.0,0.0,48900000.0,209677.4194,5.166666667,12.23878584,44,1,62,5.166666667,12.23878584,44,1,0,0.0,0.0,0,0,0,0,0,0,260,0,209677.4194,0.0,233,233,233.0,0.0,0.0,0,0,0,0,0,0,0,0,0,250.9230769,233.0,0.0,260,0,0,0,0,0,0,13,3029,0,0,-1,-1,12,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48575,4,2,156,110,39,39,39.0,0.0,55,55,55.0,0.0,5476.067936,123.5203294,9715.0,14609.37401,32838,3,32845,10948.33333,18957.00742,32838,3,4,4.0,0.0,4,4,0,0,0,0,104,40,82.34688626,41.17344313,39,55,43.57142857,7.807200584,60.95238095,0,0,0,0,0,0,0,0,0,50.83333333,39.0,55.0,104,0,0,0,0,0,0,4,156,2,110,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52795,3077066,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,13.64936599,2.274894331,512844.3333,1238683.174,3041209,4,0,0.0,0.0,0,0,3049927,609985.4,1359097.901,3041209,4,0,0,0,0,20,120,0.324984904,1.949909427,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,63674912,7,2,187,92,46,6,26.71428571,20.0890873,46,46,46.0,0.0,4.381631497,0.141342952,7959364.0,20300000.0,58000000,4,63700000,10600000.0,23300000.0,58000000,4,58100000,58100000.0,0.0,58100000,58100000,1,0,0,0,140,40,0.109933407,0.031409545,6,46,32.5,18.86354509,355.8333333,0,1,0,0,1,0,0,0,0,36.11111111,26.71428571,46.0,140,0,0,0,0,0,0,7,187,2,92,256,435,6,20,93467.5,0.707106781,93468,93467,31700000.0,37200000.0,58000000,5437985,BENIGN
443,61396311,17,14,1186,5886,797,0,69.76470588,194.8635835,2939,0,420.4285714,881.9431967,115.1860736,0.50491633,2046543.7,4025832.058,10000000,23,61400000,3837269.438,4934489.307,10100000,390,61300000,4718847.0,5101265.256,10100000,192,0,0,0,0,376,364,0.2768896,0.228026729,0,2939,221.0,614.7050171,377862.2581,0,0,0,1,0,0,0,0,0,228.1290323,69.76470588,420.4285714,376,0,0,0,0,0,0,17,1186,14,5886,8192,116,14,20,198422.6667,361733.9577,936809,50625,9960652.167,100724.2947,10000000,9755175,BENIGN
63203,10091731,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.567277011,0.594546169,2018346.2,4504672.982,10100000,1,0,0.0,0.0,0,0,10100000,2522688.5,5035907.452,10100000,1,0,0,0,0,20,100,0.099091028,0.49545514,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,15188.0,0.0,15188,15188,10100000.0,0.0,10100000,10100000,BENIGN
80,5279960,4,2,12,0,6,0,3.0,3.464101615,0,0,0.0,0.0,2.27274449,1.136372245,1055992.0,2335049.343,5233003,62,5279960,1759986.667,3007720.41,5233003,23003,22997,22997.0,0.0,22997,22997,0,0,0,0,104,64,0.757581497,0.378790748,0,6,1.714285714,2.927700219,8.571428571,0,0,0,1,0,0,0,0,0,2.0,3.0,0.0,104,0,0,0,0,0,0,4,12,2,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30472,1,1,45,225,45,45,45.0,0.0,225,225,225.0,0.0,8860.593332,65.63402468,30472.0,0.0,30472,30472,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.81701234,32.81701234,45,225,105.0,103.9230485,10800.0,0,0,0,0,0,0,0,0,1,157.5,45.0,225.0,20,0,0,0,0,0,0,1,45,1,225,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54978,78041,7,2,11601,26,5840,0,1657.285714,2128.375336,20,6,13.0,9.899494937,148985.7895,115.3239964,9755.125,18817.97449,49607,7,78041,13006.83333,21126.72089,49607,45,7,7.0,0.0,7,7,0,0,0,0,164,40,89.69644161,25.62755475,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,0,1291.888889,1657.285714,13.0,164,0,0,0,0,0,0,7,11601,2,26,8192,256,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52620,9080262,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.964643311,0.660773885,1816052.4,4044443.604,9050952,1,0,0.0,0.0,0,0,9075953,2268988.25,4521322.763,9050952,1,0,0,0,0,20,100,0.110128981,0.550644904,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,29310.0,0.0,29310,29310,9050952.0,0.0,9050952,9050952,BENIGN
53,223,2,2,94,220,47,47,47.0,0.0,110,110,110.0,0.0,1408071.749,17937.21973,74.33333333,88.75434262,173,1,49,49.0,0.0,49,49,1,1.0,0.0,1,1,0,0,0,0,64,64,8968.609865,8968.609865,47,110,72.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,1,90.25,47.0,110.0,64,0,0,0,0,0,0,2,94,2,220,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
64465,12655314,1,7,6,42,6,6,6.0,0.0,6,6,6.0,0.0,3.792873097,0.632145516,1807902.0,4769749.317,12600000,3,0,0.0,0.0,0,0,12600000,2105781.667,5153179.501,12600000,3,0,0,0,0,20,140,0.07901819,0.553127327,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,7,6.75,6.0,6.0,20,0,0,0,0,0,0,1,6,7,42,229,0,0,20,30650.0,0.0,30650,30650,12600000.0,0.0,12600000,12600000,BENIGN
443,115722382,22,20,914,7600,461,0,41.54545455,104.5701985,1460,0,380.0,613.536856,73.57263006,0.362937569,2822497.122,4451382.698,10000000,19,116000000,5510589.619,4930427.923,10000000,47,111000000,5834424.632,5052831.196,10000000,49,0,0,0,0,452,544,0.190110155,0.172827414,0,1460,198.0,453.0835096,205284.6667,0,0,0,1,0,0,0,0,0,202.7142857,41.54545455,380.0,452,0,0,0,0,0,0,22,914,20,7600,8192,123,21,20,98192.63636,252355.1677,859072,21938,9979448.455,91745.31283,10000000,9703178,BENIGN
443,71595839,16,19,1688,10610,1296,0,105.5,322.0223595,1460,0,558.4210526,672.7787581,171.7697589,0.488855225,2105759.971,4023039.467,10100000,3,62300000,4153114.933,5024366.88,10200000,164,71500000,3971069.944,4958131.455,10200000,3,0,0,0,0,332,464,0.223476674,0.265378551,0,1460,341.6111111,575.8133764,331561.0444,0,0,0,1,0,0,0,0,1,351.3714286,105.5,558.4210526,332,0,0,0,0,0,0,16,1688,19,10610,8192,65,15,20,346491.5714,609968.0184,1729769,115777,9881485.0,311860.6924,10100000,9183045,BENIGN
139,11512,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,173.7317582,11512.0,0.0,11512,11512,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,86.86587908,86.86587908,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,65535,269,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3363994,5,6,279,188,216,0,55.8,91.87056112,137,2,31.33333333,52.8229748,138.8230776,3.269922598,336399.4,924525.4082,2961360,3,243311,60827.75,69956.60152,121739,225,3242956,648591.2,1294847.706,2961360,3,0,0,0,0,120,124,1.486328454,1.783594144,0,216,38.91666667,68.08879007,4636.083333,0,0,0,1,0,0,0,0,1,42.45454545,55.8,31.33333333,120,0,0,0,0,0,0,5,279,6,188,29200,30016,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,25198,1,1,41,69,41,41,41.0,0.0,69,69,69.0,0.0,4365.425827,79.37137868,25198.0,0.0,25198,25198,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,39.68568934,39.68568934,41,69,50.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,75.5,41.0,69.0,20,0,0,0,0,0,0,1,41,1,69,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,16820762,11,9,2464,1005,607,0,224.0,303.6570434,246,0,111.6666667,126.7428499,206.2332253,1.189006776,885303.2632,2454023.44,9980012,21,12000000,1204586.9,3091325.627,9980012,70,16600000,2077740.125,3661878.425,10200000,527,0,0,0,0,240,192,0.653953727,0.535053049,0,607,165.1904762,238.9248039,57085.0619,0,0,0,1,0,0,0,0,0,173.45,224.0,111.6666667,240,0,0,0,0,0,0,11,2464,9,1005,29200,152,10,20,1847306.0,0.0,1847306,1847306,9980012.0,0.0,9980012,9980012,BENIGN
53,186,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,924731.1828,21505.37634,62.0,101.3262059,179,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,10752.68817,10752.68817,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
63734,12135913,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,2.966402281,0.49440038,2427182.6,5404297.286,12100000,3,0,0.0,0.0,0,0,12100000,3033419.0,6040840.592,12100000,3,0,0,0,0,20,100,0.082400063,0.412000317,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,41272.0,0.0,41272,41272,12100000.0,0.0,12100000,12100000,BENIGN
53,60825,4,2,120,172,30,30,30.0,0.0,86,86,86.0,0.0,4800.657624,98.64364982,12165.0,16593.47185,30462,46,30556,10185.33333,17560.10847,30462,46,47,47.0,0.0,47,47,0,0,0,0,80,40,65.76243321,32.88121661,30,86,46.0,27.32520204,746.6666667,0,0,0,0,0,0,0,0,0,53.66666667,30.0,86.0,80,0,0,0,0,0,0,4,120,2,172,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50741,2,2,84,310,42,42,42.0,0.0,155,155,155.0,0.0,7764.923829,78.831714,16913.66667,29291.86592,50737,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,40,40,39.415857,39.415857,42,155,87.2,61.892649,3830.7,0,0,0,0,0,0,0,0,1,109.0,42.0,155.0,40,0,0,0,0,0,0,2,84,2,310,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
65469,4058719,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,10.34809259,1.724682098,676453.1667,1643786.766,4031791,1,0,0.0,0.0,0,0,4040939,808187.8,1802051.21,4031791,1,0,0,0,0,20,120,0.246383157,1.478298941,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50616,588973,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,71.31056941,11.8850949,98162.16667,226794.7191,560742,1,0,0.0,0.0,0,0,585113,117022.6,248247.7314,560742,1,0,0,0,0,20,120,1.6978707,10.1872242,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
57366,93555701,6,10,11613,68,10135,0,1935.5,4058.890772,20,0,6.8,5.006662228,124.8561004,0.171021112,6237046.733,21700000.0,84400000,1,93600000,18700000.0,41100000.0,92200000,5,92100000,10200000.0,27900000.0,84400000,1,0,0,0,0,132,212,0.064132917,0.106888195,0,10135,687.4705882,2459.880437,6051011.765,0,0,0,0,1,1,0,0,1,730.4375,1935.5,6.8,132,0,0,0,0,0,0,6,11613,10,68,229,256,4,20,36726.0,0.0,36726,36726,46100000.0,54300000.0,84400000,7689740,BENIGN
443,116967383,21,18,745,4652,304,0,35.47619048,77.05298115,1460,0,258.4444444,515.9140629,46.14106823,0.333426285,3078089.026,4560231.622,10000000,47,117000000,5848369.15,4868300.113,10000000,47,111000000,6557763.471,4841504.882,10000000,48,0,0,0,0,432,504,0.17953723,0.153889055,0,1460,134.925,363.1807763,131900.2763,0,0,0,1,0,0,0,0,0,138.3846154,35.47619048,258.4444444,432,0,0,0,0,0,0,21,745,18,4652,8192,980,20,20,130481.1667,371648.9807,1310625,22958,9616796.833,1308461.507,10000000,5462252,BENIGN
80,568,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5281.690141,284.0,397.394011,565,3,568,284.0,397.394011,565,3,0,0.0,0.0,0,0,0,0,0,0,96,0,5281.690141,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48303,1,1,100,182,100,100,100.0,0.0,182,182,182.0,0.0,5838.146699,41.40529574,48303.0,0.0,48303,48303,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.70264787,20.70264787,100,182,127.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,191.0,100.0,182.0,20,0,0,0,0,0,0,1,100,1,182,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
64513,10645255,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.381788412,0.563631402,2129051.0,4744756.816,10600000,1,0,0.0,0.0,0,0,10600000,2657183.0,5306360.987,10600000,1,0,0,0,0,20,100,0.093938567,0.469692835,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,28534.0,0.0,28534,28534,10600000.0,0.0,10600000,10600000,BENIGN
53,206,2,2,86,142,43,43,43.0,0.0,71,71,71.0,0.0,1106796.117,19417.47573,68.66666667,78.0790198,155,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,64,64,9708.737864,9708.737864,43,71,54.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,67.75,43.0,71.0,64,0,0,0,0,0,0,2,86,2,142,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
62862,9825400,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.663972968,0.610662161,1965080.0,4381897.639,9803649,4,0,0.0,0.0,0,0,9809792,2452448.0,4900801.17,9803649,4,0,0,0,0,20,100,0.101777027,0.508885134,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,21751.0,0.0,21751,21751,9803649.0,0.0,9803649,9803649,BENIGN
80,116696924,19,16,3271,1585,1573,0,172.1578947,475.5350511,1345,0,99.0625,337.600448,41.61206511,0.299922216,3432262.471,4766274.476,10200000,47,117000000,6483162.444,4887642.942,10300000,48,113000000,7543008.533,4612534.408,10300000,650,0,0,0,0,616,520,0.162814917,0.137107299,0,1573,134.8888889,408.6611434,167003.9302,0,0,0,1,0,0,0,0,0,138.7428571,172.1578947,99.0625,616,0,0,0,0,0,0,19,3271,16,1585,29200,7651,3,32,116084.0,188659.9477,684915,59083,10200000.0,47938.95792,10200000,10000000,BENIGN
16748,1072381,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,33.57015837,5.595026395,214476.2,462668.8802,1041987,3,0,0.0,0.0,0,0,1063989,265997.25,517417.175,1041987,3,0,0,0,0,20,100,0.932504399,4.662521995,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
30529,9111181,1,4,6,24,6,6,6.0,0.0,6,6,6.0,0.0,3.29265767,0.548776278,2277795.25,4548649.13,9100766,1,0,0.0,0.0,0,0,9101760,3033920.0,5254042.78,9100766,1,0,0,0,0,20,80,0.109755256,0.439021023,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,4,7.2,6.0,6.0,20,0,0,0,0,0,0,1,6,4,24,229,0,0,20,10415.0,0.0,10415,10415,9100766.0,0.0,9100766,9100766,BENIGN
443,115842120,30,34,956,32644,455,0,31.86666667,89.42989292,4380,0,960.1176471,1038.205759,290.0499404,0.552476077,1838763.81,3841711.664,10000000,3,116000000,3994555.862,4899855.979,10000000,3,110000000,3348117.636,4799220.74,10000000,48,0,0,0,0,612,824,0.258973161,0.293502916,0,4380,516.9230769,882.1636453,778212.6971,0,0,0,1,0,0,0,0,1,525.0,31.86666667,960.1176471,612,0,0,0,0,0,0,30,956,34,32644,8192,980,29,20,44588.83333,40539.65613,173319,32668,9608920.917,1350269.06,10000000,5321247,BENIGN
80,430285,3,4,672,421,672,0,224.0,387.9793809,421,0,105.25,210.5,2540.17686,16.2682873,71714.16667,110532.3116,214414,3,214611,107305.5,151602.9868,214505,106,215871,71957.0,123535.8078,214602,3,0,0,0,0,104,136,6.972123128,9.29616417,0,672,136.625,261.723375,68499.125,0,0,0,1,0,0,0,0,1,156.1428571,224.0,105.25,104,0,0,0,0,0,0,3,672,4,421,29200,5052,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
57414,93343049,6,9,11613,62,5840,0,1935.5,2991.613996,20,0,6.888888889,5.30199124,125.0762657,0.160697558,6667360.643,23000000.0,86300000,1,93300000,18700000.0,41000000.0,92100000,3,92100000,11500000.0,30300000.0,86300000,1,0,0,0,0,132,192,0.064279023,0.096418535,0,5840,730.0625,1978.190435,3913237.396,0,0,0,0,1,1,0,0,1,778.7333333,1935.5,6.888888889,132,0,0,0,0,0,0,6,11613,9,62,229,256,4,20,38181.0,0.0,38181,38181,46000000.0,57000000.0,86300000,5683344,BENIGN
80,47816270,8,8,467,1782,431,0,58.375,150.577875,1770,0,222.75,625.1892856,47.03419987,0.334614139,3187751.333,4669624.88,10000000,83,40200000,5741324.0,5347105.048,10000000,343,47800000,6825657.143,4734798.654,10000000,1092,0,0,0,0,172,220,0.167307069,0.167307069,0,1770,132.2941176,434.5557739,188838.7206,0,0,0,1,0,0,0,0,1,140.5625,58.375,222.75,172,0,0,0,0,0,0,8,467,8,1782,8192,946,7,20,46314.75,19242.87283,75179,36643,10000000.0,513.6603125,10000000,10000000,BENIGN
53,61096,1,1,62,230,62,62,62.0,0.0,230,230,230.0,0.0,4779.363624,32.73536729,61096.0,0.0,61096,61096,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.36768365,16.36768365,62,230,118.0,96.99484522,9408.0,0,0,0,0,0,0,0,0,1,177.0,62.0,230.0,32,0,0,0,0,0,0,1,62,1,230,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,141,2,2,98,130,49,49,49.0,0.0,65,65,65.0,0.0,1617021.277,28368.79433,47.0,75.34586916,134,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,14184.39716,14184.39716,49,65,55.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,69.25,49.0,65.0,40,0,0,0,0,0,0,2,98,2,130,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,236,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1135593.22,16949.15254,78.66666667,53.11622477,140,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,80,80,8474.576271,8474.576271,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,80,0,0,0,0,0,0,2,64,2,204,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,207,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9661.835749,207.0,0.0,207,207,207,207.0,0.0,207,207,0,0.0,0.0,0,0,0,0,0,0,64,0,9661.835749,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,304,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,40,0,500000.0,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
35667,2065987,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,17.42508544,2.904180907,413197.4,908031.885,2037397,3,0,0.0,0.0,0,0,2065974,516493.5,1014016.096,2037397,3,0,0,0,0,20,100,0.484030151,2.420150756,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59516,78488811,5,9,11607,62,8760,0,2321.4,3802.315321,20,0,6.888888889,5.30199124,148.6708723,0.178369373,6037600.846,18900000.0,68400000,0,78500000,19600000.0,39200000.0,78400000,186,78400000,9802536.0,23900000.0,68400000,0,0,0,0,0,112,192,0.063703347,0.114666025,0,8760,778.3333333,2325.15043,5406324.524,0,0,0,0,1,1,0,0,1,833.9285714,2321.4,6.888888889,112,0,0,0,0,0,0,5,11607,9,62,229,256,3,20,15278.0,0.0,15278,15278,39200000.0,41300000.0,68400000,9988721,BENIGN
53,149,2,2,102,158,51,51,51.0,0.0,79,79,79.0,0.0,1744966.443,26845.63758,49.66666667,79.96457549,142,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,13422.81879,13422.81879,51,79,62.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,77.75,51.0,79.0,40,0,0,0,0,0,0,2,102,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
64777,9518337,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,4.412535509,0.735422585,1586389.5,3883819.603,9514203,4,0,0.0,0.0,0,0,9517740,1903548.0,4254485.519,9514203,4,0,0,0,0,20,120,0.105060369,0.630362216,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,4134.0,0.0,4134,4134,9514203.0,0.0,9514203,9514203,BENIGN
55684,58,2,1,31,6,31,0,15.5,21.92031022,6,6,6.0,0.0,637931.0345,51724.13793,29.0,39.59797975,57,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,20,34482.75862,17241.37931,0,31,17.0,16.35033129,267.3333333,0,1,0,0,1,0,0,0,0,22.66666667,15.5,6.0,64,0,0,0,0,0,0,2,31,1,6,972,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8992,246,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,48780.4878,8130.081301,246.0,0.0,246,246,246,246.0,0.0,246,246,0,0.0,0.0,0,0,0,0,0,0,40,0,8130.081301,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,8711,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,100811,4,2,124,748,31,31,31.0,0.0,374,374,374.0,0.0,8649.849719,59.51731458,20162.2,29692.69938,65921,1,65970,21990.0,38045.36927,65921,1,4,4.0,0.0,4,4,0,0,0,0,80,40,39.67820972,19.83910486,31,374,129.0,167.3668625,28011.66667,0,0,0,0,0,0,0,0,0,150.5,31.0,374.0,80,0,0,0,0,0,0,4,124,2,748,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47589,2,2,70,692,35,35,35.0,0.0,346,346,346.0,0.0,16012.10364,84.05303747,15863.0,27469.45979,47582,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,40,42.02651873,42.02651873,35,346,159.4,170.3417154,29016.3,0,0,0,0,0,0,0,0,1,199.25,35.0,346.0,64,0,0,0,0,0,0,2,70,2,692,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22009,10083134,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.570318514,0.595053086,2016626.8,4506428.591,10100000,1,0,0.0,0.0,0,0,10100000,2520179.75,5038527.666,10100000,1,0,0,0,0,20,100,0.099175514,0.495877571,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,5163.0,0.0,5163,5163,10100000.0,0.0,10100000,10100000,BENIGN
53,49614,1,1,50,146,50,50,50.0,0.0,146,146,146.0,0.0,3950.497843,40.31120248,49614.0,0.0,49614,49614,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.15560124,20.15560124,50,146,82.0,55.42562584,3072.0,0,0,0,0,0,0,0,0,1,123.0,50.0,146.0,32,0,0,0,0,0,0,1,50,1,146,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56310,22,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,545454.5455,90909.09091,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,45454.54545,45454.54545,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,127,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
